fips,geo_name,state_abb,year,total_bridges,deficient_bridges,poor_bridges,fair_bridges,good_bridges,bridge_imp_cost_k,roadway_imp_cost_k,total_imp_cost_k,total_deck_area_sqm,deficient_deck_area_sqm,total_adt,avg_min_condition,avg_sufficiency,avg_bridge_age,scour_critical_count,pct_deficient,pct_poor,imp_cost_per_bridge_k,cwns_facility_count,cwns_total_needs_cost,cwns_total_design_flow
4983470,west valley city,UT,1999,47,0,0,6,19,22954.0,2300.0,37890.0,26718.38,0.0,1460620.0,6.92,87.32941176470588,19.08510638297872,0,0.0,0.0,806.2,1.0,32362733.0,0.0
4983470,west valley city,UT,2000,48,0,0,6,20,22879.0,2292.0,37766.0,26818.88,0.0,1665251.0,6.961538461538462,87.33714285714287,19.6875,0,0.0,0.0,786.8,1.0,32362733.0,0.0
4983470,west valley city,UT,2001,48,0,0,7,19,22879.0,2292.0,37766.0,26818.88,0.0,1683284.0,6.923076923076923,87.41428571428571,20.6875,0,0.0,0.0,786.8,1.0,32362733.0,0.0
4983470,west valley city,UT,2002,49,0,0,7,20,24347.0,2439.0,40189.0,28355.49,0.0,1690899.0,6.888888888888889,90.15,21.306122448979597,0,0.0,0.0,820.2,1.0,32362733.0,0.0
4983470,west valley city,UT,2003,49,0,0,7,20,24347.0,2439.0,40189.0,28365.26,0.0,1730771.0,6.851851851851852,89.36944444444445,22.306122448979597,0,0.0,0.0,820.2,1.0,32362733.0,0.0
4983470,west valley city,UT,2004,49,0,0,7,20,24347.0,2439.0,40189.0,28368.86,0.0,1730771.0,6.814814814814815,87.975,23.306122448979597,0,0.0,0.0,820.2,1.0,32362733.0,0.0
4983470,west valley city,UT,2005,49,0,0,11,16,24347.0,2439.0,40189.0,28368.86,0.0,1644543.0,6.62962962962963,88.13888888888889,24.306122448979597,0,0.0,0.0,820.2,1.0,32362733.0,0.0
4983470,west valley city,UT,2006,49,0,0,11,16,24347.0,2439.0,40189.0,28368.86,0.0,1644543.0,6.62962962962963,88.13888888888889,25.306122448979597,0,0.0,0.0,820.2,1.0,32362733.0,0.0
4983470,west valley city,UT,2007,51,0,0,11,18,24347.0,2439.0,40189.0,28368.86,0.0,1644543.0,6.793103448275862,88.11111111111111,25.31372549019608,0,0.0,0.0,788.0,1.0,32362733.0,0.0
4983470,west valley city,UT,2008,53,0,0,9,20,24347.0,2439.0,40189.0,30828.02,0.0,1772663.0,6.689655172413793,88.30526315789473,25.39622641509434,0,0.0,0.0,758.3,1.0,32362733.0,0.0
4983470,west valley city,UT,2009,52,0,0,12,17,5180.0,520.0,8552.0,30828.02,0.0,1916394.0,6.482758620689655,87.4421052631579,26.46153846153846,0,0.0,0.0,164.5,1.0,32362733.0,0.0
4983470,west valley city,UT,2010,38,0,0,13,16,5180.0,520.0,8552.0,30828.02,0.0,1250356.0,6.448275862068965,87.18157894736842,27.18421052631579,0,0.0,0.0,225.1,1.0,32362733.0,0.0
4983470,west valley city,UT,2011,38,0,0,14,15,2358.0,236.0,3891.0,31889.06,0.0,1259152.0,6.344827586206897,86.64736842105263,28.18421052631579,0,0.0,0.0,102.4,1.0,32362733.0,0.0
4983470,west valley city,UT,2012,38,0,0,16,13,2358.0,236.0,3891.0,31889.06,0.0,1259152.0,6.241379310344827,86.43684210526315,29.18421052631579,0,0.0,0.0,102.4,1.0,32362733.0,0.0
4983470,west valley city,UT,2013,38,0,0,16,13,2358.0,236.0,3891.0,31881.26,0.0,1249071.0,6.241379310344827,86.91052631578947,30.18421052631579,0,0.0,0.0,102.4,1.0,32362733.0,0.0
4983470,west valley city,UT,2014,38,0,0,14,15,2358.0,236.0,3891.0,32015.01,0.0,1190955.0,6.344827586206897,87.85526315789474,31.18421052631579,0,0.0,0.0,102.4,1.0,32362733.0,0.0
4983470,west valley city,UT,2015,39,0,0,17,12,2358.0,236.0,3891.0,30213.85,0.0,1192955.0,6.241379310344827,80.65641025641025,31.46153846153846,0,0.0,0.0,99.8,1.0,32362733.0,0.0
4983470,west valley city,UT,2016,39,0,0,17,12,2358.0,236.0,3891.0,30432.6,0.0,1726059.0,6.241379310344827,79.27179487179487,32.46153846153846,0,0.0,0.0,99.8,1.0,32362733.0,0.0
4983470,west valley city,UT,2017,40,0,0,18,12,2358.0,236.0,3891.0,30812.22,0.0,1726459.0,6.2,76.9425,33.4,0,0.0,0.0,97.3,1.0,32362733.0,0.0
4983470,west valley city,UT,2018,54,0,0,18,26,2358.0,236.0,3891.0,36165.91,0.0,1894759.0,6.863636363636363,82.7537037037037,25.74074074074074,0,0.0,0.0,72.1,1.0,32362733.0,0.0
4983470,west valley city,UT,2019,54,0,0,21,23,2358.0,236.0,3891.0,38596.14,0.0,1894759.0,6.5,,26.74074074074074,0,0.0,0.0,72.1,1.0,32362733.0,0.0
4983470,west valley city,UT,2020,54,0,0,23,21,2358.0,236.0,3891.0,38596.14,0.0,1830253.0,6.431818181818182,,27.74074074074074,0,0.0,0.0,72.1,1.0,32362733.0,0.0
4983470,west valley city,UT,2021,54,0,0,26,18,2358.0,236.0,3891.0,38634.3,0.0,1830253.0,6.295454545454546,,28.74074074074074,0,0.0,0.0,72.1,1.0,32362733.0,0.0
4983470,west valley city,UT,2022,66,0,0,26,26,2358.0,236.0,3891.0,45211.92,0.0,1656704.0,6.5,,24.53030303030303,0,0.0,0.0,59.0,1.0,32362733.0,0.0
4983470,west valley city,UT,2023,68,1,1,26,27,2358.0,236.0,3891.0,46743.7,3463.06,1665991.0,6.388888888888889,,24.83823529411765,0,1.47,1.47,57.2,1.0,32362733.0,0.0
4983470,west valley city,UT,2024,68,2,2,26,27,2358.0,236.0,3891.0,46799.09,3623.86,1883521.0,6.345454545454546,,25.83823529411765,0,2.94,2.94,57.2,1.0,32362733.0,0.0
4983470,west valley city,UT,2025,68,2,2,27,26,2358.0,236.0,3891.0,46788.43,3623.86,1981881.0,6.3090909090909095,,26.83823529411765,0,2.94,2.94,57.2,1.0,32362733.0,0.0
2686000,westland,MI,2011,12,0,0,8,2,0.0,0.0,0.0,12467.81,0.0,325446.0,6.2,79.96666666666667,45.333333333333336,0,0.0,0.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2012,12,0,0,8,2,0.0,0.0,0.0,12467.81,0.0,325446.0,6.2,79.96666666666667,46.333333333333336,0,0.0,0.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2013,12,0,0,7,3,0.0,0.0,0.0,12467.81,0.0,325446.0,6.3,79.77499999999999,47.333333333333336,0,0.0,0.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2014,12,0,0,7,3,0.0,0.0,0.0,12467.81,0.0,325446.0,6.3,79.77499999999999,48.333333333333336,0,0.0,0.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2015,12,0,0,7,3,0.0,0.0,0.0,12467.81,0.0,325446.0,6.0,79.5,49.333333333333336,0,0.0,0.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2016,12,0,0,7,3,0.0,0.0,0.0,12467.81,0.0,325446.0,6.0,79.5,50.333333333333336,0,0.0,0.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2017,12,0,0,7,3,0.0,0.0,0.0,12467.81,0.0,310219.0,6.0,78.36666666666666,51.333333333333336,0,0.0,0.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2018,12,7,7,1,2,0.0,0.0,0.0,12467.81,3352.53,310219.0,4.8,64.47500000000001,52.333333333333336,1,58.33,58.33,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2019,12,7,7,2,1,0.0,0.0,0.0,12467.81,3352.53,310219.0,4.6,,53.333333333333336,1,58.33,58.33,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2020,12,6,6,4,0,0.0,0.0,0.0,12467.81,3089.89,315486.0,4.6,,54.333333333333336,2,50.0,50.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2021,12,6,6,4,0,0.0,0.0,0.0,12467.81,3089.89,315486.0,4.6,,55.333333333333336,2,50.0,50.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2022,12,6,6,4,0,0.0,0.0,0.0,12467.81,3089.89,315486.0,4.6,,56.333333333333336,1,50.0,50.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2023,12,6,6,4,0,0.0,0.0,0.0,12419.5,3089.89,315486.0,4.6,,57.333333333333336,1,50.0,50.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2024,12,6,6,4,0,0.0,0.0,0.0,12410.96,3089.89,315486.0,4.5,,58.333333333333336,1,50.0,50.0,0.0,1.0,11207630.0,0.0
2686000,westland,MI,2025,12,4,4,4,2,0.0,0.0,0.0,12361.88,2221.81,284076.0,5.4,,45.333333333333336,1,33.33,33.33,0.0,1.0,11207630.0,0.0
684550,westminster,CA,1992,24,0,0,0,4,0.0,0.0,0.0,19612.38,0.0,2216000.0,7.75,84.96190476190476,25.125,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,1993,24,0,0,0,4,0.0,0.0,0.0,19612.38,0.0,2216000.0,7.75,84.96190476190476,26.125,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,1994,24,0,0,0,4,0.0,0.0,0.0,19008.48,0.0,2216000.0,7.75,85.06666666666668,27.125,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,1995,24,0,0,0,4,0.0,0.0,0.0,19008.48,0.0,2084000.0,7.75,85.13809523809525,28.125,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,1996,24,0,0,0,4,0.0,0.0,0.0,19008.48,0.0,2084000.0,7.75,85.13809523809525,29.125,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,1997,24,1,1,2,1,0.0,0.0,0.0,19008.48,2696.67,2084000.0,5.5,84.49047619047619,30.125,0,4.17,4.17,0.0,2.0,3533168.0,0.0
684550,westminster,CA,1998,24,2,2,2,0,1269.0,127.0,1904.0,19008.48,5235.360000000001,2094700.0,4.75,90.45238095238096,31.125,0,8.33,8.33,79.3,2.0,3533168.0,0.0
684550,westminster,CA,1999,24,3,3,1,0,1269.0,127.0,1904.0,19008.48,9718.86,2094700.0,4.25,90.28571428571428,32.125,0,12.5,12.5,79.3,2.0,3533168.0,0.0
684550,westminster,CA,2000,26,3,3,1,0,3511.0,351.0,5267.0,19586.08,9718.86,2096700.0,4.25,90.8608695652174,30.807692307692307,0,11.54,11.54,202.6,2.0,3533168.0,0.0
684550,westminster,CA,2001,26,3,3,1,0,3511.0,351.0,5267.0,20542.88,9718.86,2096700.0,4.25,90.90434782608696,31.807692307692307,0,11.54,11.54,202.6,2.0,3533168.0,0.0
684550,westminster,CA,2002,26,1,1,2,1,3511.0,351.0,5267.0,20542.88,2538.69,2096700.0,5.25,90.53478260869566,32.80769230769231,0,3.85,3.85,202.6,2.0,3533168.0,0.0
684550,westminster,CA,2003,23,2,2,1,1,3511.0,351.0,5267.0,18891.82,8363.9,2003700.0,5.0,90.715,33.08695652173913,0,8.7,8.7,229.0,2.0,3533168.0,0.0
684550,westminster,CA,2004,23,2,2,1,1,2913.0,291.0,4369.0,15544.07,8363.9,2009200.0,5.0,90.69,34.08695652173913,0,8.7,8.7,190.0,2.0,3533168.0,0.0
684550,westminster,CA,2005,23,2,2,1,1,3511.0,351.0,5267.0,15544.07,8363.9,2074700.0,5.0,90.915,35.08695652173913,0,8.7,8.7,229.0,2.0,3533168.0,0.0
684550,westminster,CA,2006,23,2,2,1,1,3511.0,351.0,5267.0,15544.07,8363.9,2074700.0,5.0,90.915,36.08695652173913,0,8.7,8.7,229.0,2.0,3533168.0,0.0
684550,westminster,CA,2007,23,2,2,1,1,3511.0,351.0,5267.0,15544.07,8363.9,2074700.0,5.0,90.915,37.08695652173913,0,8.7,8.7,229.0,2.0,3533168.0,0.0
684550,westminster,CA,2008,23,1,1,2,1,3511.0,351.0,5267.0,16380.47,2538.69,2199500.0,5.5,89.44500000000001,38.08695652173913,0,4.35,4.35,229.0,2.0,3533168.0,0.0
684550,westminster,CA,2009,23,1,1,2,1,3511.0,351.0,5267.0,16976.920000000002,2538.69,2199500.0,5.5,89.44500000000001,39.08695652173913,0,4.35,4.35,229.0,2.0,3533168.0,0.0
684550,westminster,CA,2010,20,0,0,2,2,0.0,0.0,0.0,16976.920000000002,0.0,2146500.0,6.5,90.14,39.25,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,2011,20,0,0,2,2,0.0,0.0,0.0,19427.06,0.0,2192400.0,6.5,85.31,40.25,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,2012,21,0,0,2,2,0.0,0.0,0.0,19893.62,0.0,2218400.0,6.25,85.68095238095238,41.71428571428572,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,2013,21,0,0,2,2,0.0,0.0,0.0,19893.62,0.0,2218400.0,6.25,85.68095238095238,42.71428571428572,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,2014,22,0,0,2,2,654.0,130.0,1098.0,20656.28,0.0,2264400.0,6.25,84.86363636363636,43.95454545454545,0,0.0,0.0,49.9,2.0,3533168.0,0.0
684550,westminster,CA,2015,22,0,0,3,1,654.0,130.0,1098.0,20656.28,0.0,2264400.0,6.0,84.86363636363636,44.95454545454545,0,0.0,0.0,49.9,2.0,3533168.0,0.0
684550,westminster,CA,2016,22,0,0,2,2,875.0,130.0,1098.0,22194.96,0.0,2264400.0,6.75,86.05454545454546,45.95454545454545,0,0.0,0.0,49.9,2.0,3533168.0,0.0
684550,westminster,CA,2017,22,0,0,1,3,875.0,174.0,1469.0,22194.96,0.0,2260400.0,7.0,86.06818181818181,46.95454545454545,0,0.0,0.0,66.8,2.0,3533168.0,0.0
684550,westminster,CA,2018,23,0,0,2,2,6969.0,1339.0,11256.0,23816.93,0.0,2189700.0,6.25,86.85217391304347,48.17391304347826,0,0.0,0.0,489.4,2.0,3533168.0,0.0
684550,westminster,CA,2019,23,0,0,2,2,0.0,0.0,0.0,23816.93,0.0,2180500.0,6.25,,49.17391304347826,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,2020,23,0,0,2,2,0.0,0.0,0.0,23816.93,0.0,2180500.0,6.5,,50.17391304347826,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,2021,23,0,0,2,2,0.0,0.0,0.0,24389.45,0.0,2251500.0,6.25,,51.17391304347826,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,2022,23,0,0,2,2,0.0,0.0,0.0,24389.45,0.0,2251500.0,6.25,,52.17391304347826,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,2023,26,0,0,2,5,0.0,0.0,0.0,32240.09,0.0,2265500.0,6.571428571428571,,47.15384615384615,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,2024,26,0,0,2,5,0.0,0.0,0.0,34826.33,0.0,2265500.0,6.428571428571429,,48.15384615384615,0,0.0,0.0,0.0,2.0,3533168.0,0.0
684550,westminster,CA,2025,32,0,0,2,11,0.0,0.0,0.0,50915.49,0.0,2327228.0,6.6923076923076925,,40.15625,0,0.0,0.0,0.0,2.0,3533168.0,0.0
883835,westminster,CO,1992,16,0,0,4,3,0.0,0.0,0.0,7092.349999999999,0.0,314350.0,6.857142857142857,84.72857142857143,12.5,0,0.0,0.0,0.0,3.0,917289170.0,11.9
883835,westminster,CO,1993,16,0,0,3,4,0.0,0.0,0.0,6933.509999999999,0.0,334003.0,6.571428571428571,85.07142857142857,11.6,0,0.0,0.0,0.0,3.0,917289170.0,11.9
883835,westminster,CO,1994,16,0,0,3,4,0.0,0.0,0.0,6933.509999999999,0.0,334003.0,6.571428571428571,85.21428571428571,14.5,0,0.0,0.0,0.0,3.0,917289170.0,11.9
883835,westminster,CO,1995,17,0,0,3,4,0.0,0.0,0.0,7044.11,0.0,347630.0,6.571428571428571,85.42666666666668,16.41176470588235,0,0.0,0.0,0.0,3.0,917289170.0,11.9
883835,westminster,CO,1996,20,0,0,2,5,482.0,48.0,723.0,7044.11,0.0,408876.0,6.714285714285714,84.32222222222222,16.3,0,0.0,0.0,36.2,3.0,917289170.0,11.9
883835,westminster,CO,1997,24,0,0,2,7,750.0,75.0,1220.0,11853.77,0.0,416966.0,7.0,83.30909090909091,15.916666666666666,1,0.0,0.0,50.8,3.0,917289170.0,11.9
883835,westminster,CO,1998,41,0,0,4,17,750.0,75.0,1220.0,14007.95,0.0,586963.0,7.428571428571429,86.0078947368421,14.682926829268292,1,0.0,0.0,29.8,3.0,917289170.0,11.9
883835,westminster,CO,1999,41,0,0,2,19,750.0,75.0,1220.0,15162.3,0.0,734912.0,7.428571428571429,86.20526315789475,15.682926829268292,1,0.0,0.0,29.8,3.0,917289170.0,11.9
883835,westminster,CO,2000,42,0,0,2,19,750.0,75.0,1220.0,17537.16,0.0,735648.0,7.285714285714286,88.74615384615385,16.333333333333332,1,0.0,0.0,29.0,3.0,917289170.0,11.9
883835,westminster,CO,2001,42,0,0,2,19,482.0,48.0,723.0,18771.24,0.0,735648.0,7.095238095238095,89.1923076923077,17.333333333333332,1,0.0,0.0,17.2,3.0,917289170.0,11.9
883835,westminster,CO,2002,46,0,0,2,20,482.0,48.0,723.0,21456.55,0.0,910358.0,7.0,89.43809523809524,16.869565217391305,1,0.0,0.0,15.7,3.0,917289170.0,11.9
883835,westminster,CO,2003,45,0,0,4,18,4.0,0.0,5.0,21444.28,0.0,900358.0,7.090909090909091,89.67619047619048,18.133333333333333,1,0.0,0.0,0.1,3.0,917289170.0,11.9
883835,westminster,CO,2004,49,0,0,3,21,987.0,99.0,1135.0,26781.93,0.0,1036861.0,7.0,89.5409090909091,17.918367346938776,0,0.0,0.0,23.2,3.0,917289170.0,11.9
883835,westminster,CO,2005,53,0,0,4,22,4.0,0.0,5.0,30667.95,0.0,1270093.0,7.038461538461538,88.54791666666667,17.62264150943396,0,0.0,0.0,0.1,3.0,917289170.0,11.9
883835,westminster,CO,2006,54,0,0,4,23,4.0,0.0,5.0,31396.35,0.0,1285273.0,7.074074074074074,87.87551020408162,18.314814814814813,0,0.0,0.0,0.1,3.0,917289170.0,11.9
883835,westminster,CO,2007,55,0,0,4,24,4.0,0.0,5.0,32161.97,0.0,1404501.0,7.071428571428571,87.57,18.98181818181818,0,0.0,0.0,0.1,3.0,917289170.0,11.9
883835,westminster,CO,2008,55,0,0,6,22,4.0,0.0,5.0,32274.7,0.0,1404501.0,7.0,87.876,19.98181818181818,0,0.0,0.0,0.1,3.0,917289170.0,11.9
883835,westminster,CO,2009,60,0,0,6,23,4.0,0.0,5.0,34559.82,0.0,1363503.0,7.0344827586206895,88.25555555555556,19.48333333333333,0,0.0,0.0,0.1,3.0,917289170.0,11.9
883835,westminster,CO,2010,54,0,0,6,23,4.0,0.0,5.0,34559.82,0.0,906630.0,7.0344827586206895,88.11851851851851,21.27777777777778,0,0.0,0.0,0.1,3.0,917289170.0,11.9
883835,westminster,CO,2011,56,0,0,7,24,4.0,0.0,5.0,37198.79,0.0,931174.0,7.032258064516129,87.60714285714286,21.571428571428573,0,0.0,0.0,0.1,3.0,917289170.0,11.9
883835,westminster,CO,2012,57,0,0,7,25,2411.0,241.0,3615.0,38268.65,0.0,940204.0,7.03125,87.23333333333333,22.210526315789476,0,0.0,0.0,63.4,3.0,917289170.0,11.9
883835,westminster,CO,2013,57,0,0,10,22,3516.0,509.0,4988.0,38956.78,0.0,940204.0,6.8125,87.89122807017544,23.210526315789476,0,0.0,0.0,87.5,3.0,917289170.0,11.9
883835,westminster,CO,2014,58,0,0,12,20,3491.0,494.0,4948.0,39177.55,0.0,976194.0,6.75,88.10344827586206,23.91379310344828,0,0.0,0.0,85.3,3.0,917289170.0,11.9
883835,westminster,CO,2015,59,0,0,12,21,6202.0,620.0,8851.0,42303.44,0.0,1001194.0,6.757575757575758,88.41186440677967,24.508474576271187,0,0.0,0.0,150.0,3.0,917289170.0,11.9
883835,westminster,CO,2016,60,0,0,12,21,6340.0,634.0,9002.0,42664.59,0.0,1010005.0,6.727272727272728,88.39833333333333,25.1,0,0.0,0.0,150.0,3.0,917289170.0,11.9
883835,westminster,CO,2017,62,0,0,12,23,3677.0,368.0,5007.0,48192.62,0.0,1108075.0,6.771428571428571,88.17096774193548,25.29032258064516,0,0.0,0.0,80.8,3.0,917289170.0,11.9
883835,westminster,CO,2018,62,0,0,12,23,2549.0,255.0,3766.0,48192.62,0.0,1108075.0,6.742857142857143,88.19999999999999,26.29032258064516,0,0.0,0.0,60.7,3.0,917289170.0,11.9
883835,westminster,CO,2019,62,0,0,12,23,142.0,14.0,156.0,48423.03,0.0,1149675.0,6.771428571428571,,27.29032258064516,0,0.0,0.0,2.5,3.0,917289170.0,11.9
883835,westminster,CO,2020,62,0,0,15,20,142.0,14.0,156.0,48405.55,0.0,1696784.0,6.6571428571428575,,28.258064516129032,2,0.0,0.0,2.5,3.0,917289170.0,11.9
883835,westminster,CO,2021,62,0,0,18,17,142.0,14.0,156.0,48398.33,0.0,1348301.0,6.514285714285714,,29.258064516129032,2,0.0,0.0,2.5,3.0,917289170.0,11.9
883835,westminster,CO,2022,62,0,0,19,16,142.0,14.0,156.0,48354.23,0.0,1043428.0,6.457142857142857,,30.387096774193548,2,0.0,0.0,2.5,3.0,917289170.0,11.9
883835,westminster,CO,2023,63,0,0,19,17,142.0,14.0,156.0,48535.81,0.0,1047881.0,6.388888888888889,,31.285714285714285,2,0.0,0.0,2.5,3.0,917289170.0,11.9
883835,westminster,CO,2024,65,0,0,18,21,622.0,62.0,876.0,50660.72,0.0,1181665.0,6.487179487179487,,31.46153846153846,2,0.0,0.0,13.5,3.0,917289170.0,11.9
883835,westminster,CO,2025,65,0,0,20,18,622.0,62.0,876.0,50663.94,0.0,1191639.0,6.421052631578948,,32.46153846153846,2,0.0,0.0,13.5,3.0,917289170.0,11.9
1781048,wheaton,IL,2014,4,1,1,0,1,0.0,0.0,0.0,928.3200000000002,260.61,46400.0,6.5,87.125,21.5,0,25.0,25.0,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2015,5,1,1,0,2,0.0,0.0,0.0,1116.1,260.61,54800.0,7.333333333333333,89.3,18.4,0,20.0,20.0,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2016,5,1,1,0,2,0.0,0.0,0.0,1116.1,260.61,42000.0,7.333333333333333,90.02000000000001,19.4,0,20.0,20.0,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2017,5,1,1,0,2,0.0,0.0,0.0,1116.1,260.61,61700.0,7.0,84.67999999999999,20.4,0,20.0,20.0,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2018,5,1,1,0,2,0.0,0.0,0.0,1116.1,260.61,61300.0,6.333333333333333,85.5,21.4,0,20.0,20.0,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2019,5,1,1,0,2,0.0,0.0,0.0,1285.84,260.61,61300.0,6.333333333333333,,22.4,0,20.0,20.0,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2020,5,1,1,0,2,0.0,0.0,0.0,1288.03,262.8,56300.0,6.333333333333333,,23.4,0,20.0,20.0,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2021,5,1,1,0,2,0.0,0.0,0.0,1288.03,262.8,46450.0,6.0,,24.4,0,20.0,20.0,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2022,5,1,1,1,1,0.0,0.0,0.0,1288.03,262.8,44050.0,5.333333333333333,,25.6,0,20.0,20.0,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2023,5,1,1,1,1,0.0,0.0,0.0,1288.03,262.8,44050.0,5.333333333333333,,26.6,0,20.0,20.0,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2024,9,2,2,1,1,0.0,0.0,0.0,1578.57,376.8,50250.0,5.0,,37.22222222222222,0,22.22,22.22,0.0,1.0,8148178.0,0.0
1781048,wheaton,IL,2025,10,2,2,1,2,0.0,0.0,0.0,1795.15,376.8,56000.0,5.8,,34.6,0,20.0,20.0,0.0,1.0,8148178.0,0.0
3681677,white plains,NY,1992,39,10,10,12,0,3940.0,451.0,6880.0,19104.43,12621.35,1313696.0,4.863636363636363,64.148,31.46153846153846,0,25.64,25.64,176.4,,,
3681677,white plains,NY,1993,44,10,10,15,1,13078.0,7900.0,20977.0,20889.43,12621.35,1739997.0,5.038461538461538,65.96896551724137,30.40909090909091,0,22.73,22.73,476.8,,,
3681677,white plains,NY,1994,45,10,10,16,1,13078.0,7900.0,20977.0,20992.27,11970.9,1744772.0,4.962962962962963,65.17,32.08888888888889,0,22.22,22.22,466.2,,,
3681677,white plains,NY,1995,45,11,11,16,0,13078.0,7900.0,20977.0,20992.27,12725.37,1744772.0,4.666666666666667,64.50666666666667,33.08888888888889,0,24.44,24.44,466.2,,,
3681677,white plains,NY,1996,45,11,11,16,0,19406.0,12014.0,34939.0,21101.02,12725.37,1476991.0,4.7407407407407405,65.24,34.08888888888889,0,24.44,24.44,776.4,,,
3681677,white plains,NY,1997,45,11,11,16,0,19406.0,12014.0,34939.0,21099.04,12725.37,1435173.0,4.7407407407407405,65.51,35.08888888888889,0,24.44,24.44,776.4,,,
3681677,white plains,NY,1998,45,10,10,15,2,21050.0,10844.0,35189.0,21025.48,12455.69,1078029.0,5.037037037037037,70.62666666666668,36.08888888888889,0,22.22,22.22,782.0,,,
3681677,white plains,NY,1999,45,4,4,14,9,21050.0,10844.0,35189.0,20389.46,3618.96,1182925.0,5.777777777777778,75.42666666666668,37.08888888888889,0,8.89,8.89,782.0,,,
3681677,white plains,NY,2000,45,3,3,14,10,42010.0,25428.0,79347.0,20389.46,3069.82,1208112.0,5.925925925925926,76.30333333333333,38.08888888888889,0,6.67,6.67,1763.3,,,
3681677,white plains,NY,2001,45,2,2,16,9,21654.0,12827.0,34481.0,21182.42,2080.36,1271377.0,6.0,79.17333333333333,39.08888888888889,0,4.44,4.44,766.2,,,
3681677,white plains,NY,2002,45,2,2,16,9,22669.0,13545.0,36214.0,21182.42,2080.36,1272932.0,6.0,79.10666666666665,40.08888888888889,0,4.44,4.44,804.8,,,
3681677,white plains,NY,2003,46,2,2,16,9,22669.0,13545.0,36214.0,21182.42,2080.36,1380591.0,6.0,79.11,40.93478260869565,0,4.35,4.35,787.3,,,
3681677,white plains,NY,2004,43,2,2,16,9,22676.0,13553.0,36229.0,21182.42,2080.36,1254556.0,6.0,79.38666666666667,42.674418604651166,0,4.65,4.65,842.5,,,
3681677,white plains,NY,2005,45,3,3,16,8,37511.0,22488.0,59999.0,21182.42,3264.44,1293056.0,5.888888888888889,79.62333333333332,43.08888888888889,0,6.67,6.67,1333.3,,,
3681677,white plains,NY,2006,45,3,3,16,8,37511.0,22488.0,59999.0,21182.42,3264.44,1293056.0,5.851851851851852,79.08,44.08888888888889,0,6.67,6.67,1333.3,,,
3681677,white plains,NY,2007,46,3,3,17,7,54617.0,31279.0,85896.0,21182.42,3264.44,1326614.0,5.851851851851852,79.58666666666666,45.869565217391305,0,6.52,6.52,1867.3,,,
3681677,white plains,NY,2008,46,3,3,16,8,57154.0,34305.0,91459.0,21182.42,3264.44,1376976.0,5.925925925925926,79.97,46.869565217391305,0,6.52,6.52,1988.2,,,
3681677,white plains,NY,2009,47,3,3,15,9,26871.0,15804.0,42675.0,21473.64,3264.44,1490977.0,6.037037037037037,81.1,45.70212765957447,0,6.38,6.38,908.0,,,
3681677,white plains,NY,2010,30,0,0,13,14,66338.0,39591.0,105929.0,21592.44,0.0,687919.0,6.703703703703703,85.46666666666667,35.56666666666667,0,0.0,0.0,3531.0,,,
