fips,geo_name,state_abb,year,cwns_needs_real,cwns_flow_interp,cwns_facilities_interp,cwns_source
615044,compton,CA,2024,17997667.632189915,,,2022
615044,compton,CA,2025,17997667.632189915,,,2022
616532,costa mesa,CA,2012,0.0,0.0,1.0,
616532,costa mesa,CA,2013,10669196.230425632,0.0,1.3,interpolated
616532,costa mesa,CA,2014,21338392.460851263,0.0,1.6,interpolated
616532,costa mesa,CA,2015,32007588.69127689,0.0,1.9,interpolated
616532,costa mesa,CA,2016,42676784.92170253,0.0,2.2,interpolated
616532,costa mesa,CA,2017,53345981.15212815,0.0,2.5,interpolated
616532,costa mesa,CA,2018,64015177.38255378,0.0,2.8,interpolated
616532,costa mesa,CA,2019,74684373.61297941,0.0,3.0999999999999996,interpolated
616532,costa mesa,CA,2020,85353569.84340505,0.0,3.4000000000000004,interpolated
616532,costa mesa,CA,2021,96022766.07383068,0.0,3.7,interpolated
616532,costa mesa,CA,2022,106691962.3042563,0.0,4.0,2022
616532,costa mesa,CA,2023,106691962.3042563,0.0,4.0,2022
616532,costa mesa,CA,2024,106691962.3042563,0.0,4.0,2022
616532,costa mesa,CA,2025,106691962.3042563,0.0,4.0,2022
621712,el cajon,CA,2012,19935830.629357148,0.0,1.0,2012
621712,el cajon,CA,2013,21398297.088395372,0.0,1.0,interpolated
621712,el cajon,CA,2014,22860763.5474336,0.0,1.0,interpolated
621712,el cajon,CA,2015,24323230.006471828,0.0,1.0,interpolated
621712,el cajon,CA,2016,25785696.46551005,0.0,1.0,interpolated
621712,el cajon,CA,2017,27248162.924548276,0.0,1.0,interpolated
621712,el cajon,CA,2018,28710629.383586504,0.0,1.0,interpolated
621712,el cajon,CA,2019,30173095.84262473,0.0,1.0,interpolated
621712,el cajon,CA,2020,31635562.301662955,0.0,1.0,interpolated
621712,el cajon,CA,2021,33098028.76070118,0.0,1.0,interpolated
621712,el cajon,CA,2022,34560495.21973941,0.0,1.0,2022
621712,el cajon,CA,2023,34560495.21973941,0.0,1.0,2022
621712,el cajon,CA,2024,34560495.21973941,0.0,1.0,2022
621712,el cajon,CA,2025,34560495.21973941,0.0,1.0,2022
622020,elk grove,CA,2012,,,,
622020,elk grove,CA,2013,92877069.65336291,,,2022
622020,elk grove,CA,2014,92877069.65336291,,,2022
622020,elk grove,CA,2015,92877069.65336291,,,2022
622020,elk grove,CA,2016,92877069.65336291,,,2022
622020,elk grove,CA,2017,92877069.65336291,,,2022
622020,elk grove,CA,2018,92877069.65336291,,,2022
622020,elk grove,CA,2019,92877069.65336291,,,2022
622020,elk grove,CA,2020,92877069.65336291,,,2022
622020,elk grove,CA,2021,92877069.65336291,,,2022
622020,elk grove,CA,2022,92877069.65336291,,,2022
622020,elk grove,CA,2023,92877069.65336291,,,2022
622020,elk grove,CA,2024,92877069.65336291,,,2022
622020,elk grove,CA,2025,92877069.65336291,,,2022
622230,el monte,CA,2012,,,,
622230,el monte,CA,2013,17154918.674811702,,,2022
622230,el monte,CA,2014,17154918.674811702,,,2022
622230,el monte,CA,2015,17154918.674811702,,,2022
622230,el monte,CA,2016,17154918.674811702,,,2022
622230,el monte,CA,2017,17154918.674811702,,,2022
622230,el monte,CA,2018,17154918.674811702,,,2022
622230,el monte,CA,2019,17154918.674811702,,,2022
622230,el monte,CA,2020,17154918.674811702,,,2022
622230,el monte,CA,2021,17154918.674811702,,,2022
622230,el monte,CA,2022,17154918.674811702,,,2022
622230,el monte,CA,2023,17154918.674811702,,,2022
622230,el monte,CA,2024,17154918.674811702,,,2022
622230,el monte,CA,2025,17154918.674811702,,,2022
622678,encinitas,CA,2012,17288784.65640762,5.25,3.0,2012
622678,encinitas,CA,2013,20174644.04027714,5.775,2.9,interpolated
622678,encinitas,CA,2014,23060503.424146656,6.3,2.8,interpolated
622678,encinitas,CA,2015,25946362.808016174,6.825,2.7,interpolated
622678,encinitas,CA,2016,28832222.191885695,7.35,2.6,interpolated
622678,encinitas,CA,2017,31718081.57575521,7.875,2.5,interpolated
622678,encinitas,CA,2018,34603940.95962472,8.4,2.4,interpolated
622678,encinitas,CA,2019,37489800.343494244,8.925,2.3,interpolated
622678,encinitas,CA,2020,40375659.727363765,9.45,2.2,interpolated
622678,encinitas,CA,2021,43261519.11123328,9.975000000000001,2.1,interpolated
622678,encinitas,CA,2022,46147378.4951028,10.5,2.0,2022
622678,encinitas,CA,2023,46147378.4951028,10.5,2.0,2022
622678,encinitas,CA,2024,46147378.4951028,10.5,2.0,2022
622678,encinitas,CA,2025,46147378.4951028,10.5,2.0,2022
622804,escondido,CA,2012,58215817.9929536,17.5,1.0,2012
622804,escondido,CA,2013,61810700.53179813,17.55,1.0,interpolated
622804,escondido,CA,2014,65405583.07064266,17.6,1.0,interpolated
622804,escondido,CA,2015,69000465.60948719,17.65,1.0,interpolated
622804,escondido,CA,2016,72595348.14833172,17.7,1.0,interpolated
622804,escondido,CA,2017,76190230.68717626,17.75,1.0,interpolated
622804,escondido,CA,2018,79785113.22602078,17.8,1.0,interpolated
622804,escondido,CA,2019,83379995.76486531,17.85,1.0,interpolated
622804,escondido,CA,2020,86974878.30370983,17.9,1.0,interpolated
622804,escondido,CA,2021,90569760.84255438,17.95,1.0,interpolated
622804,escondido,CA,2022,94164643.3813989,18.0,1.0,2022
622804,escondido,CA,2023,94164643.3813989,18.0,1.0,2022
622804,escondido,CA,2024,94164643.3813989,18.0,1.0,2022
622804,escondido,CA,2025,94164643.3813989,18.0,1.0,2022
623182,fairfield,CA,2012,34674231.37469078,22.5,1.0,2012
623182,fairfield,CA,2013,42769435.17127779,25.82,1.0,interpolated
623182,fairfield,CA,2014,50864638.9678648,29.14,1.0,interpolated
623182,fairfield,CA,2015,58959842.7644518,32.46,1.0,interpolated
623182,fairfield,CA,2016,67055046.561038814,35.78,1.0,interpolated
623182,fairfield,CA,2017,75150250.35762581,39.1,1.0,interpolated
623182,fairfield,CA,2018,83245454.15421283,42.42,1.0,interpolated
623182,fairfield,CA,2019,91340657.95079982,45.74,1.0,interpolated
623182,fairfield,CA,2020,99435861.74738684,49.06,1.0,interpolated
623182,fairfield,CA,2021,107531065.54397386,52.38,1.0,interpolated
623182,fairfield,CA,2022,115626269.34056085,55.7,1.0,2022
623182,fairfield,CA,2023,115626269.34056085,55.7,1.0,2022
623182,fairfield,CA,2024,115626269.34056085,55.7,1.0,2022
623182,fairfield,CA,2025,115626269.34056085,55.7,1.0,2022
624680,fontana,CA,2012,0.0,0.0,1.0,
624680,fontana,CA,2013,9983178.239529675,0.0,1.0,interpolated
624680,fontana,CA,2014,19966356.47905935,0.0,1.0,interpolated
624680,fontana,CA,2015,29949534.71858902,0.0,1.0,interpolated
624680,fontana,CA,2016,39932712.9581187,0.0,1.0,interpolated
624680,fontana,CA,2017,49915891.19764837,0.0,1.0,interpolated
624680,fontana,CA,2018,59899069.43717804,0.0,1.0,interpolated
624680,fontana,CA,2019,69882247.67670771,0.0,1.0,interpolated
624680,fontana,CA,2020,79865425.9162374,0.0,1.0,interpolated
624680,fontana,CA,2021,89848604.15576707,0.0,1.0,interpolated
624680,fontana,CA,2022,99831782.39529674,0.0,1.0,2022
624680,fontana,CA,2023,99831782.39529674,0.0,1.0,2022
624680,fontana,CA,2024,99831782.39529674,0.0,1.0,2022
624680,fontana,CA,2025,99831782.39529674,0.0,1.0,2022
626000,fremont,CA,2012,,,,
626000,fremont,CA,2013,456634243.92707306,,,2022
626000,fremont,CA,2014,456634243.92707306,,,2022
626000,fremont,CA,2015,456634243.92707306,,,2022
626000,fremont,CA,2016,456634243.92707306,,,2022
626000,fremont,CA,2017,456634243.92707306,,,2022
626000,fremont,CA,2018,456634243.92707306,,,2022
626000,fremont,CA,2019,456634243.92707306,,,2022
626000,fremont,CA,2020,456634243.92707306,,,2022
626000,fremont,CA,2021,456634243.92707306,,,2022
626000,fremont,CA,2022,456634243.92707306,,,2022
626000,fremont,CA,2023,456634243.92707306,,,2022
626000,fremont,CA,2024,456634243.92707306,,,2022
626000,fremont,CA,2025,456634243.92707306,,,2022
627000,fresno,CA,2012,330752966.87763035,80.0,3.0,2012
627000,fresno,CA,2013,341551006.3379189,78.9,3.0,interpolated
627000,fresno,CA,2014,352349045.7982074,77.8,3.0,interpolated
627000,fresno,CA,2015,363147085.2584959,76.7,3.0,interpolated
627000,fresno,CA,2016,373945124.71878445,75.6,3.0,interpolated
627000,fresno,CA,2017,384743164.179073,74.5,3.0,interpolated
627000,fresno,CA,2018,395541203.6393615,73.4,3.0,interpolated
627000,fresno,CA,2019,406339243.09965,72.3,3.0,interpolated
627000,fresno,CA,2020,417137282.5599386,71.2,3.0,interpolated
627000,fresno,CA,2021,427935322.02022713,70.1,3.0,interpolated
627000,fresno,CA,2022,438733361.48051566,69.0,3.0,2022
627000,fresno,CA,2023,438733361.48051566,69.0,3.0,2022
627000,fresno,CA,2024,438733361.48051566,69.0,3.0,2022
627000,fresno,CA,2025,438733361.48051566,69.0,3.0,2022
628168,gardena,CA,2012,,,,
628168,gardena,CA,2013,10463229.039028838,,,2022
628168,gardena,CA,2014,10463229.039028838,,,2022
628168,gardena,CA,2015,10463229.039028838,,,2022
628168,gardena,CA,2016,10463229.039028838,,,2022
628168,gardena,CA,2017,10463229.039028838,,,2022
628168,gardena,CA,2018,10463229.039028838,,,2022
628168,gardena,CA,2019,10463229.039028838,,,2022
628168,gardena,CA,2020,10463229.039028838,,,2022
628168,gardena,CA,2021,10463229.039028838,,,2022
628168,gardena,CA,2022,10463229.039028838,,,2022
628168,gardena,CA,2023,10463229.039028838,,,2022
628168,gardena,CA,2024,10463229.039028838,,,2022
628168,gardena,CA,2025,10463229.039028838,,,2022
629000,garden grove,CA,2012,23209836.048018333,0.0,1.0,2012
629000,garden grove,CA,2013,27286981.071232468,0.0,1.0,interpolated
629000,garden grove,CA,2014,31364126.094446607,0.0,1.0,interpolated
629000,garden grove,CA,2015,35441271.11766074,0.0,1.0,interpolated
629000,garden grove,CA,2016,39518416.14087488,0.0,1.0,interpolated
629000,garden grove,CA,2017,43595561.16408901,0.0,1.0,interpolated
629000,garden grove,CA,2018,47672706.18730315,0.0,1.0,interpolated
629000,garden grove,CA,2019,51749851.21051729,0.0,1.0,interpolated
629000,garden grove,CA,2020,55826996.23373142,0.0,1.0,interpolated
629000,garden grove,CA,2021,59904141.256945565,0.0,1.0,interpolated
629000,garden grove,CA,2022,63981286.28015969,0.0,1.0,2022
629000,garden grove,CA,2023,63981286.28015969,0.0,1.0,2022
629000,garden grove,CA,2024,63981286.28015969,0.0,1.0,2022
629000,garden grove,CA,2025,63981286.28015969,0.0,1.0,2022
629504,gilroy,CA,2012,103500580.41785802,7.6,2.0,2012
629504,gilroy,CA,2013,99235063.75126429,7.6,2.0,interpolated
629504,gilroy,CA,2014,94969547.08467056,7.6,2.0,interpolated
629504,gilroy,CA,2015,90704030.41807684,7.6,2.0,interpolated
629504,gilroy,CA,2016,86438513.75148311,7.6,2.0,interpolated
629504,gilroy,CA,2017,82172997.08488938,7.6,2.0,interpolated
629504,gilroy,CA,2018,77907480.41829565,7.6,2.0,interpolated
629504,gilroy,CA,2019,73641963.75170192,7.6,2.0,interpolated
629504,gilroy,CA,2020,69376447.08510819,7.6,2.0,interpolated
629504,gilroy,CA,2021,65110930.41851447,7.6,2.0,interpolated
629504,gilroy,CA,2022,60845413.751920745,0.0,2.0,2022
629504,gilroy,CA,2023,60845413.751920745,0.0,2.0,2022
629504,gilroy,CA,2024,60845413.751920745,0.0,2.0,2022
629504,gilroy,CA,2025,60845413.751920745,0.0,2.0,2022
632548,hawthorne,CA,2012,,,,
632548,hawthorne,CA,2013,10926909.168023324,,,2022
632548,hawthorne,CA,2014,10926909.168023324,,,2022
632548,hawthorne,CA,2015,10926909.168023324,,,2022
632548,hawthorne,CA,2016,10926909.168023324,,,2022
632548,hawthorne,CA,2017,10926909.168023324,,,2022
632548,hawthorne,CA,2018,10926909.168023324,,,2022
632548,hawthorne,CA,2019,10926909.168023324,,,2022
632548,hawthorne,CA,2020,10926909.168023324,,,2022
632548,hawthorne,CA,2021,10926909.168023324,,,2022
632548,hawthorne,CA,2022,10926909.168023324,,,2022
632548,hawthorne,CA,2023,10926909.168023324,,,2022
632548,hawthorne,CA,2024,10926909.168023324,,,2022
632548,hawthorne,CA,2025,10926909.168023324,,,2022
633000,hayward,CA,2012,,,,
633000,hayward,CA,2013,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2014,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2015,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2016,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2017,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2018,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2019,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2020,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2021,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2022,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2023,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2024,313252737.79276603,18.5,1.0,2022
633000,hayward,CA,2025,313252737.79276603,18.5,1.0,2022
636546,inglewood,CA,2012,,,,
636546,inglewood,CA,2013,16275642.69059429,,,2022
636546,inglewood,CA,2014,16275642.69059429,,,2022
636546,inglewood,CA,2015,16275642.69059429,,,2022
636546,inglewood,CA,2016,16275642.69059429,,,2022
636546,inglewood,CA,2017,16275642.69059429,,,2022
636546,inglewood,CA,2018,16275642.69059429,,,2022
636546,inglewood,CA,2019,16275642.69059429,,,2022
636546,inglewood,CA,2020,16275642.69059429,,,2022
636546,inglewood,CA,2021,16275642.69059429,,,2022
636546,inglewood,CA,2022,16275642.69059429,,,2022
636546,inglewood,CA,2023,16275642.69059429,,,2022
636546,inglewood,CA,2024,16275642.69059429,,,2022
636546,inglewood,CA,2025,16275642.69059429,,,2022
636770,irvine,CA,2012,192980552.78911126,15.0,2.0,2012
636770,irvine,CA,2013,202273148.54374188,19.1,2.1,interpolated
636770,irvine,CA,2014,211565744.2983725,23.200000000000003,2.2,interpolated
636770,irvine,CA,2015,220858340.0530031,27.299999999999997,2.3,interpolated
636770,irvine,CA,2016,230150935.80763373,31.400000000000002,2.4,interpolated
636770,irvine,CA,2017,239443531.56226435,35.5,2.5,interpolated
636770,irvine,CA,2018,248736127.31689498,39.599999999999994,2.6,interpolated
636770,irvine,CA,2019,258028723.07152557,43.7,2.7,interpolated
636770,irvine,CA,2020,267321318.8261562,47.800000000000004,2.8,interpolated
636770,irvine,CA,2021,276613914.5807868,51.9,2.9,interpolated
636770,irvine,CA,2022,285906510.33541745,56.0,3.0,2022
636770,irvine,CA,2023,285906510.33541745,56.0,3.0,2022
636770,irvine,CA,2024,285906510.33541745,56.0,3.0,2022
636770,irvine,CA,2025,285906510.33541745,56.0,3.0,2022
640004,la mesa,CA,2012,24396920.144354846,0.0,1.0,2012
640004,la mesa,CA,2013,26135978.43577573,0.0,1.0,interpolated
640004,la mesa,CA,2014,27875036.727196615,0.0,1.0,interpolated
640004,la mesa,CA,2015,29614095.0186175,0.0,1.0,interpolated
640004,la mesa,CA,2016,31353153.310038384,0.0,1.0,interpolated
640004,la mesa,CA,2017,33092211.601459265,0.0,1.0,interpolated
640004,la mesa,CA,2018,34831269.89288015,0.0,1.0,interpolated
640004,la mesa,CA,2019,36570328.18430103,0.0,1.0,interpolated
640004,la mesa,CA,2020,38309386.47572192,0.0,1.0,interpolated
640004,la mesa,CA,2021,40048444.7671428,0.0,1.0,interpolated
640004,la mesa,CA,2022,41787503.05856369,0.0,1.0,2022
640004,la mesa,CA,2023,41787503.05856369,0.0,1.0,2022
640004,la mesa,CA,2024,41787503.05856369,0.0,1.0,2022
640004,la mesa,CA,2025,41787503.05856369,0.0,1.0,2022
640130,lancaster,CA,2012,,,,
640130,lancaster,CA,2013,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2014,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2015,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2016,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2017,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2018,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2019,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2020,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2021,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2022,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2023,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2024,190265954.57808828,0.0,1.0,2022
640130,lancaster,CA,2025,190265954.57808828,0.0,1.0,2022
641992,livermore,CA,2012,83645001.65986656,8.5,1.0,2012
641992,livermore,CA,2013,95725888.05820802,9.74,1.0,interpolated
641992,livermore,CA,2014,107806774.45654948,10.98,1.0,interpolated
641992,livermore,CA,2015,119887660.85489094,12.219999999999999,1.0,interpolated
641992,livermore,CA,2016,131968547.25323242,13.46,1.0,interpolated
641992,livermore,CA,2017,144049433.65157387,14.7,1.0,interpolated
641992,livermore,CA,2018,156130320.0499153,15.939999999999998,1.0,interpolated
641992,livermore,CA,2019,168211206.4482568,17.18,1.0,interpolated
641992,livermore,CA,2020,180292092.84659827,18.42,1.0,interpolated
641992,livermore,CA,2021,192372979.24493974,19.659999999999997,1.0,interpolated
641992,livermore,CA,2022,204453865.6432812,20.9,1.0,2022
641992,livermore,CA,2023,204453865.6432812,20.9,1.0,2022
641992,livermore,CA,2024,204453865.6432812,20.9,1.0,2022
641992,livermore,CA,2025,204453865.6432812,20.9,1.0,2022
643000,long beach,CA,2012,5803155.88824279,25.0,1.0,2012
643000,long beach,CA,2013,18880894.248230755,31.0,1.0,interpolated
643000,long beach,CA,2014,31958632.608218722,37.0,1.0,interpolated
643000,long beach,CA,2015,45036370.96820669,43.0,1.0,interpolated
643000,long beach,CA,2016,58114109.328194655,49.0,1.0,interpolated
643000,long beach,CA,2017,71191847.68818262,55.0,1.0,interpolated
643000,long beach,CA,2018,84269586.0481706,61.0,1.0,interpolated
643000,long beach,CA,2019,97347324.40815856,67.0,1.0,interpolated
643000,long beach,CA,2020,110425062.76814653,73.0,1.0,interpolated
643000,long beach,CA,2021,123502801.1281345,79.0,1.0,interpolated
643000,long beach,CA,2022,136580539.48812246,85.0,1.0,2022
643000,long beach,CA,2023,136580539.48812246,85.0,1.0,2022
643000,long beach,CA,2024,136580539.48812246,85.0,1.0,2022
643000,long beach,CA,2025,136580539.48812246,85.0,1.0,2022
644000,los angeles,CA,2012,647191366.5520823,576.33,8.0,2012
644000,los angeles,CA,2013,756746915.8329084,643.4970000000001,7.8,interpolated
644000,los angeles,CA,2014,866302465.1137345,710.664,7.6,interpolated
644000,los angeles,CA,2015,975858014.3945606,777.831,7.4,interpolated
644000,los angeles,CA,2016,1085413563.6753867,844.998,7.2,interpolated
644000,los angeles,CA,2017,1194969112.9562125,912.165,7.0,interpolated
644000,los angeles,CA,2018,1304524662.2370386,979.332,6.8,interpolated
644000,los angeles,CA,2019,1414080211.5178647,1046.499,6.6,interpolated
644000,los angeles,CA,2020,1523635760.7986908,1113.6660000000002,6.4,interpolated
644000,los angeles,CA,2021,1633191310.079517,1180.833,6.2,interpolated
644000,los angeles,CA,2022,1742746859.360343,1248.0,6.0,2022
644000,los angeles,CA,2023,1742746859.360343,1248.0,6.0,2022
644000,los angeles,CA,2024,1742746859.360343,1248.0,6.0,2022
644000,los angeles,CA,2025,1742746859.360343,1248.0,6.0,2022
645022,madera,CA,2012,3955006.9071866865,7.0,2.0,2012
645022,madera,CA,2013,14518431.91027324,7.7,2.0,interpolated
645022,madera,CA,2014,25081856.913359795,8.4,2.0,interpolated
645022,madera,CA,2015,35645281.91644634,9.1,2.0,interpolated
645022,madera,CA,2016,46208706.9195329,9.8,2.0,interpolated
645022,madera,CA,2017,56772131.922619455,10.5,2.0,interpolated
645022,madera,CA,2018,67335556.925706,11.2,2.0,interpolated
645022,madera,CA,2019,77898981.92879255,11.899999999999999,2.0,interpolated
645022,madera,CA,2020,88462406.93187912,12.600000000000001,2.0,interpolated
645022,madera,CA,2021,99025831.93496567,13.3,2.0,interpolated
645022,madera,CA,2022,109589256.93805222,14.0,2.0,2022
645022,madera,CA,2023,109589256.93805222,14.0,2.0,2022
645022,madera,CA,2024,109589256.93805222,14.0,2.0,2022
645022,madera,CA,2025,109589256.93805222,14.0,2.0,2022
645484,manteca,CA,2012,21358420.87790878,9.87,1.0,2012
645484,manteca,CA,2013,24548826.80377537,10.857,1.0,interpolated
645484,manteca,CA,2014,27739232.729641955,11.844,1.0,interpolated
645484,manteca,CA,2015,30929638.65550854,12.831,1.0,interpolated
645484,manteca,CA,2016,34120044.58137513,13.818,1.0,interpolated
645484,manteca,CA,2017,37310450.50724172,14.805,1.0,interpolated
645484,manteca,CA,2018,40500856.4331083,15.791999999999998,1.0,interpolated
645484,manteca,CA,2019,43691262.35897489,16.778999999999996,1.0,interpolated
645484,manteca,CA,2020,46881668.28484148,17.766,1.0,interpolated
645484,manteca,CA,2021,50072074.21070807,18.753,1.0,interpolated
645484,manteca,CA,2022,53262480.136574656,19.74,1.0,2022
645484,manteca,CA,2023,53262480.136574656,19.74,1.0,2022
645484,manteca,CA,2024,53262480.136574656,19.74,1.0,2022
645484,manteca,CA,2025,53262480.136574656,19.74,1.0,2022
646898,merced,CA,2012,34840790.95319176,10.0,1.0,2012
646898,merced,CA,2013,40094358.198648505,10.2,1.0,interpolated
646898,merced,CA,2014,45347925.44410525,10.4,1.0,interpolated
646898,merced,CA,2015,50601492.68956201,10.6,1.0,interpolated
646898,merced,CA,2016,55855059.935018755,10.8,1.0,interpolated
646898,merced,CA,2017,61108627.1804755,11.0,1.0,interpolated
646898,merced,CA,2018,66362194.42593225,11.2,1.0,interpolated
646898,merced,CA,2019,71615761.671389,11.4,1.0,interpolated
646898,merced,CA,2020,76869328.91684575,11.6,1.0,interpolated
646898,merced,CA,2021,82122896.1623025,11.8,1.0,interpolated
646898,merced,CA,2022,87376463.40775925,12.0,1.0,2022
646898,merced,CA,2023,87376463.40775925,12.0,1.0,2022
646898,merced,CA,2024,87376463.40775925,12.0,1.0,2022
646898,merced,CA,2025,87376463.40775925,12.0,1.0,2022
647766,milpitas,CA,2012,8554859.125518039,0.0,2.0,2012
647766,milpitas,CA,2013,18025407.722412404,0.0,1.9,interpolated
647766,milpitas,CA,2014,27495956.31930677,0.0,1.8,interpolated
647766,milpitas,CA,2015,36966504.91620113,0.0,1.7,interpolated
647766,milpitas,CA,2016,46437053.5130955,0.0,1.6,interpolated
647766,milpitas,CA,2017,55907602.10998986,0.0,1.5,interpolated
647766,milpitas,CA,2018,65378150.70688422,0.0,1.4,interpolated
647766,milpitas,CA,2019,74848699.30377859,0.0,1.3,interpolated
647766,milpitas,CA,2020,84319247.90067296,0.0,1.2,interpolated
647766,milpitas,CA,2021,93789796.49756731,0.0,1.1,interpolated
647766,milpitas,CA,2022,103260345.09446168,0.0,1.0,2022
647766,milpitas,CA,2023,103260345.09446168,0.0,1.0,2022
647766,milpitas,CA,2024,103260345.09446168,0.0,1.0,2022
647766,milpitas,CA,2025,103260345.09446168,0.0,1.0,2022
648354,modesto,CA,2012,519976322.8065666,26.15,2.0,2012
648354,modesto,CA,2013,480954920.95661134,26.584999999999997,2.1,interpolated
648354,modesto,CA,2014,441933519.1066561,27.02,2.2,interpolated
648354,modesto,CA,2015,402912117.2567009,27.455,2.3,interpolated
648354,modesto,CA,2016,363890715.40674555,27.89,2.4,interpolated
648354,modesto,CA,2017,324869313.55679035,28.325,2.5,interpolated
648354,modesto,CA,2018,285847911.70683515,28.759999999999998,2.6,interpolated
648354,modesto,CA,2019,246826509.8568799,29.195,2.7,interpolated
648354,modesto,CA,2020,207805108.00692457,29.63,2.8,interpolated
648354,modesto,CA,2021,168783706.15696937,30.065,2.9,interpolated
648354,modesto,CA,2022,129762304.30701411,30.5,3.0,2022
648354,modesto,CA,2023,129762304.30701411,30.5,3.0,2022
648354,modesto,CA,2024,129762304.30701411,30.5,3.0,2022
648354,modesto,CA,2025,129762304.30701411,30.5,3.0,2022
648914,monterey park,CA,2012,,,,
648914,monterey park,CA,2013,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2014,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2015,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2016,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2017,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2018,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2019,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2020,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2021,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2022,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2023,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2024,18132984.30597405,0.0,1.0,2022
648914,monterey park,CA,2025,18132984.30597405,0.0,1.0,2022
649270,moreno valley,CA,2012,,,,
649270,moreno valley,CA,2013,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2014,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2015,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2016,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2017,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2018,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2019,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2020,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2021,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2022,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2023,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2024,159480402.43126738,22.5,1.0,2022
649270,moreno valley,CA,2025,159480402.43126738,22.5,1.0,2022
650258,napa,CA,2012,111358372.68823421,15.7,2.0,2012
650258,napa,CA,2013,106907926.22085898,15.7,2.0,interpolated
650258,napa,CA,2014,102457479.75348374,15.7,2.0,interpolated
650258,napa,CA,2015,98007033.28610852,15.7,2.0,interpolated
650258,napa,CA,2016,93556586.81873329,15.7,2.0,interpolated
650258,napa,CA,2017,89106140.35135806,15.7,2.0,interpolated
650258,napa,CA,2018,84655693.88398282,15.7,2.0,interpolated
650258,napa,CA,2019,80205247.41660759,15.7,2.0,interpolated
650258,napa,CA,2020,75754800.94923237,15.7,2.0,interpolated
650258,napa,CA,2021,71304354.48185712,15.7,2.0,interpolated
650258,napa,CA,2022,66853908.0144819,,,2022
650258,napa,CA,2023,66853908.0144819,,,2022
650258,napa,CA,2024,66853908.0144819,,,2022
650258,napa,CA,2025,66853908.0144819,,,2022
650398,national city,CA,2012,10293411.936046947,0.0,1.0,2012
650398,national city,CA,2013,11121548.79579369,0.0,1.0,interpolated
650398,national city,CA,2014,11949685.655540433,0.0,1.0,interpolated
650398,national city,CA,2015,12777822.515287176,0.0,1.0,interpolated
650398,national city,CA,2016,13605959.37503392,0.0,1.0,interpolated
650398,national city,CA,2017,14434096.234780664,0.0,1.0,interpolated
650398,national city,CA,2018,15262233.094527407,0.0,1.0,interpolated
650398,national city,CA,2019,16090369.95427415,0.0,1.0,interpolated
650398,national city,CA,2020,16918506.814020894,0.0,1.0,interpolated
650398,national city,CA,2021,17746643.673767637,0.0,1.0,interpolated
650398,national city,CA,2022,18574780.53351438,0.0,1.0,2022
650398,national city,CA,2023,18574780.53351438,0.0,1.0,2022
650398,national city,CA,2024,18574780.53351438,0.0,1.0,2022
650398,national city,CA,2025,18574780.53351438,0.0,1.0,2022
